,number,value,datetime_start,datetime_complete,duration,params_beta,params_f_cross_layer,params_hi5_cin_fn_k,params_hi5_dur_cin_par1,params_hi5_rel_beta,params_hpv16_cin_fn_k,params_hpv16_dur_cin_par1,params_hpv18_cin_fn_k,params_hpv18_dur_cin_par1,params_m_cross_layer,params_ohr_cin_fn_k,params_ohr_dur_cin_par1,params_ohr_rel_beta,state
748,748,35.42966426,36:16.9,43:17.5,0 days 00:07:00.577769,0.341392322,0.298027685,0.172376476,1.456475511,0.188938077,0.260121306,8.158385143,0.464760233,4.189052225,0.84250682,0.041612503,2.873592123,0.425393398,COMPLETE
1406,1406,35.43095432,19:07.4,25:06.3,0 days 00:05:58.895589,0.206082306,0.260387351,0.771401703,1.727063545,0.999654603,0.343024923,5.195162727,0.462545966,2.588820914,0.560319723,0.142394678,3.737982358,0.30719099,COMPLETE
693,693,35.43154284,09:16.5,15:55.6,0 days 00:06:39.075495,0.332977033,0.365028108,0.234729243,6.565395662,0.528496729,0.269800888,4.023657515,0.564848212,3.326201154,0.939484202,0.203989239,2.462129138,0.07189782,COMPLETE
1535,1535,35.4319924,52:22.5,58:14.6,0 days 00:05:52.150923,0.16652487,0.272914718,0.102046651,1.222141152,0.382263678,0.297563329,5.501618907,0.304003612,3.110048675,0.545330218,0.125224205,4.302001918,0.283631908,COMPLETE
1116,1116,35.43359988,35:45.6,41:09.4,0 days 00:05:23.747059,0.294454068,0.225462396,0.076379007,2.123609892,0.89995938,0.208233097,6.000358862,0.444343529,3.601923543,0.05105479,0.06784215,2.993325049,0.54886753,COMPLETE
348,348,35.43391069,33:19.2,39:55.7,0 days 00:06:36.511433,0.441638749,0.367863772,0.00172418,1.526182418,0.74928384,0.253604692,5.8207891,0.662109447,4.296874818,0.932288399,0.228305796,3.409697414,0.145816659,COMPLETE
241,241,35.43462356,10:54.9,17:28.0,0 days 00:06:33.069902,0.131320805,0.497003063,0.170701206,9.152761612,0.914945737,0.188469338,8.546488032,0.523509087,2.070997444,0.506627996,0.067333284,4.182140946,0.48878549,COMPLETE
1702,1702,35.44407962,13:16.7,19:15.8,0 days 00:05:59.094679,0.496564833,0.094696373,0.000413777,7.425790216,0.901089211,0.233334138,5.839054777,0.494568655,4.574959872,0.564499736,0.020453785,1.209032728,0.276303869,COMPLETE
1726,1726,35.45967292,42:01.3,47:53.4,0 days 00:05:52.095134,0.448837654,0.128951112,0.050509965,7.05396289,0.918565225,0.288133606,6.703444838,0.110935418,3.570193029,0.536213043,0.046818635,3.96822003,0.279269475,COMPLETE
1657,1657,35.46719811,20:06.1,25:55.6,0 days 00:05:49.467153,0.290075414,0.157566391,0.021393353,7.503528295,0.84118053,0.213399372,6.06715411,0.438990969,4.327358801,0.528868368,0.042871277,4.847175171,0.236272953,COMPLETE
148,148,35.46910666,07:20.2,12:45.2,0 days 00:05:25.008575,0.395915315,0.022230819,0.60728146,1.090506749,0.963468374,0.15760066,5.820380327,0.489394912,3.010130303,0.920028906,0.102417635,3.543811672,0.524798963,COMPLETE
955,955,35.47237613,41:00.5,46:25.8,0 days 00:05:25.342286,0.320116943,0.065328222,0.52982966,1.460479171,0.518852911,0.200638421,3.077799334,0.693201425,3.062316623,0.951789743,0.241235125,1.910124746,0.699714739,COMPLETE
1705,1705,35.47280476,16:09.9,22:08.3,0 days 00:05:58.391808,0.216871939,0.07917967,0.049843959,10.0564407,0.904399286,0.223875291,6.421692104,0.494818269,4.54809936,0.575142738,0.011592597,1.37799113,0.300107193,COMPLETE
161,161,35.4730863,24:37.3,31:15.1,0 days 00:06:37.830832,0.46535526,0.151395495,0.590303554,3.165593571,0.993087628,0.200100416,5.431802309,0.423457878,3.163008841,0.480388352,0.137243244,4.181142834,0.587516566,COMPLETE
106,106,35.47380286,22:27.3,30:19.7,0 days 00:07:52.362372,0.049391895,0.092164933,0.056544391,4.998837185,0.509907963,0.255981396,6.908861097,0.544174022,2.511211216,0.910920141,0.09485907,4.609866028,0.66669978,COMPLETE
123,123,35.47495976,35:07.9,41:30.9,0 days 00:06:23.018047,0.436799214,0.045111079,0.134053606,2.068092001,0.839501947,0.24251051,8.913166707,0.446966538,4.02282196,0.985334563,0.042542297,4.075434376,0.554566302,COMPLETE
905,905,35.4765916,30:37.1,37:29.7,0 days 00:06:52.565687,0.291917323,0.645832413,0.363005727,2.605615681,0.707215205,0.203239341,4.668313695,0.898197598,3.970938832,0.677896167,0.212524152,3.411455266,0.639670742,COMPLETE
185,185,35.47702942,57:04.4,03:40.0,0 days 00:06:35.586118,0.478539002,0.024318498,0.003817274,11.70627517,0.967146801,0.230026407,5.565164006,0.50092896,3.646622308,0.220618395,0.099220737,4.004249337,0.738028559,COMPLETE
1130,1130,35.48032531,52:05.0,58:10.0,0 days 00:06:04.967139,0.499828446,0.023852344,0.111085109,1.0186986,0.941917823,0.241178485,6.188076523,0.246613333,3.801005924,0.835849778,0.034488414,4.107846775,0.448558598,COMPLETE
1548,1548,35.48064738,07:59.1,13:53.8,0 days 00:05:54.746829,0.187481343,0.283263644,0.017875672,1.769499305,0.999998459,0.28814092,6.278707455,0.518229184,2.546186621,0.507645855,0.131945247,4.209173796,0.40985282,COMPLETE
736,736,35.48671009,19:06.1,26:24.9,0 days 00:07:18.789582,0.058752653,0.356563201,0.143712914,1.311278081,0.61606159,0.23213951,9.144051758,0.414509089,3.239473926,0.756109577,0.075109005,3.708578074,0.549681249,COMPLETE
223,223,35.48818038,46:41.1,53:22.0,0 days 00:06:40.955512,0.487411684,0.472997399,0.091992814,8.659671755,0.926226545,0.169269161,6.67828275,0.52204224,2.466750876,0.784142863,0.046537239,4.594451365,0.472258096,COMPLETE
956,956,35.48924612,41:05.9,46:32.7,0 days 00:05:26.838583,0.287788895,0.598930173,0.001624355,6.223547654,0.889892041,0.214723657,4.066438739,0.450233455,3.158195217,0.44338838,0.690103857,1.917193908,0.742402407,COMPLETE
1418,1418,35.48943017,34:24.4,40:19.3,0 days 00:05:54.903998,0.252296256,0.300265064,0.036433194,1.279408299,0.974833371,0.307497924,5.614201827,0.438988668,6.201324002,0.463881199,0.188379375,3.306473926,0.274106318,COMPLETE
808,808,35.48968842,00:14.5,06:51.3,0 days 00:06:36.812627,0.312637608,0.231383448,0.01952527,2.738159536,0.157519569,0.327377504,5.31819927,0.40800215,3.522278329,0.899007637,0.198476749,3.126006815,0.744985741,COMPLETE
1873,1873,35.48998923,40:52.5,47:04.1,0 days 00:06:11.616599,0.298045907,0.12394273,0.026440378,8.999420542,0.93131283,0.239832435,5.938902588,0.369323159,3.352335164,0.558461929,0.022245447,3.098734697,0.331026496,COMPLETE
369,369,35.49798217,00:46.5,07:24.5,0 days 00:06:37.971418,0.187423319,0.191730947,0.004442124,3.669211025,0.787646418,0.276356695,5.49802038,0.73674043,2.995398885,0.980789497,0.194623228,2.816270162,0.446705671,COMPLETE
1477,1477,35.50001385,45:09.5,51:07.5,0 days 00:05:58.029062,0.229753848,0.222985666,0.66452435,1.522093191,0.982123975,0.345663723,5.281087691,0.388767057,2.741204817,0.532732428,0.220163156,3.72229626,0.382501853,COMPLETE
1662,1662,35.50820442,25:55.8,31:51.8,0 days 00:05:55.984898,0.279087703,0.159326432,0.021023785,6.933632559,0.823154108,0.21383388,6.610275159,0.415224191,4.432534858,0.500876931,0.016244591,4.656578624,0.238421989,COMPLETE
1952,1952,35.50820705,50:00.3,58:22.1,0 days 00:08:21.812652,0.289616659,0.085541665,0.01586879,6.73078179,0.919790859,0.23750246,5.70669754,0.396846742,2.839243113,0.50826986,0.070744008,4.418549441,0.821348344,COMPLETE
1580,1580,35.50888643,45:38.9,51:45.4,0 days 00:06:06.476076,0.22476584,0.293965862,0.033877138,1.715140187,0.985866089,0.330738014,7.878481221,0.399110957,1.80397319,0.563287,0.115082404,3.537085991,0.231267461,COMPLETE
755,755,35.50993419,44:48.9,51:51.8,0 days 00:07:02.912736,0.299821056,0.361854417,0.022040992,2.145286631,0.362619068,0.154120697,8.578169399,0.608949114,2.402029689,0.978289989,0.023199623,2.944006109,0.506591009,COMPLETE
1852,1852,35.51157106,15:35.2,21:36.9,0 days 00:06:01.656893,0.233084171,0.067919769,0.351747693,1.313658538,0.931107612,0.220628454,5.240307282,0.089946923,5.457964871,0.528059218,0.032588479,4.33386146,0.233943718,COMPLETE
536,536,35.51296993,42:30.6,49:07.7,0 days 00:06:37.158555,0.387587702,0.372063146,0.067353175,10.23468574,0.85959799,0.205142912,8.135342919,0.65401052,3.195996069,0.963927221,0.0828532,5.356989937,0.647242413,COMPLETE
532,532,35.51748263,35:58.9,42:38.5,0 days 00:06:39.675115,0.472242912,0.496312518,0.130916306,8.36486443,0.798328225,0.201014252,8.188843791,0.62291051,3.153545477,0.933017096,0.113965713,5.480588238,0.632930326,COMPLETE
1719,1719,35.51803288,32:09.8,38:05.2,0 days 00:05:55.460979,0.487627934,0.114095709,0.05577051,8.319532593,0.914446711,0.203690524,6.073851832,0.400741691,4.190322705,0.511477496,0.084322554,1.372805553,0.310430515,COMPLETE
548,548,35.51912808,57:55.6,04:31.9,0 days 00:06:36.336372,0.153242539,0.049250526,0.045938763,1.553270047,0.982740776,0.308061809,6.656664502,0.440872825,2.115831727,0.875586646,0.035530555,3.858931953,0.676155733,COMPLETE
1039,1039,35.52251309,05:49.3,12:23.7,0 days 00:06:34.472313,0.269759766,0.340151509,0.095411645,1.590578804,0.942130989,0.176984586,6.758016972,0.92228801,2.326908775,0.424984879,0.099714934,1.375744937,0.522333614,COMPLETE
1925,1925,35.52884793,58:55.5,05:54.5,0 days 00:06:59.045817,0.224372691,0.061251835,0.057051041,1.723718628,0.896372098,0.313144644,5.178510259,0.483034474,3.779177421,0.477508795,0.179542765,4.796268051,0.796121585,COMPLETE
1302,1302,35.52890887,17:31.7,23:26.4,0 days 00:05:54.788312,0.220861283,0.290097912,0.052610914,3.556603657,0.999784494,0.330793729,5.52945019,0.482063993,2.012970616,0.513084087,0.185931378,4.123140868,0.353424575,COMPLETE
1420,1420,35.52979191,36:12.8,42:09.7,0 days 00:05:56.861987,0.266227725,0.21720322,0.022901195,1.993739159,0.926428386,0.291740954,5.612387602,0.40923601,2.93353353,0.470206099,0.525112032,4.565205827,0.279069814,COMPLETE
2025,2025,35.53495359,23:59.8,29:54.9,0 days 00:05:55.116286,0.499151354,0.283970853,0.087829742,1.004136146,0.896596883,0.249865956,5.382231108,0.295580634,3.509553754,0.467117659,0.224659594,4.440561114,0.41936437,COMPLETE
258,258,35.53505412,33:09.6,39:48.0,0 days 00:06:38.367465,0.469469366,0.174603083,0.08315887,1.600238436,0.99602391,0.254085902,7.53956841,0.570485228,3.272014912,0.800591285,0.046065021,2.834496906,0.540944785,COMPLETE
120,120,35.535962,32:40.4,39:48.1,0 days 00:07:07.748321,0.445975222,0.029864163,0.61338642,2.555787875,0.981409407,0.174869463,8.263180583,0.443536978,3.626503219,0.980164135,0.11324228,2.873190714,0.641856408,COMPLETE
307,307,35.53747249,38:47.4,45:20.7,0 days 00:06:33.255077,0.389429778,0.539435518,0.934217726,1.424913588,0.876513517,0.124445555,7.348541642,0.493627734,2.801498487,0.969412844,0.108589721,4.985504475,0.523130071,COMPLETE
49,49,35.53811557,58:07.4,05:28.7,0 days 00:07:21.269997,0.032810864,0.05829493,0.053938157,10.29494351,0.271140088,0.325415548,8.07747767,0.648537477,1.991892973,0.578704788,0.683590179,7.59462001,0.249068871,COMPLETE
206,206,35.54440821,24:17.2,30:50.2,0 days 00:06:32.976657,0.471855972,0.078303594,0.078946142,1.023452134,0.482963214,0.209932708,6.661077158,0.49675132,3.27729496,0.784307505,0.04055525,3.90912712,0.507860256,COMPLETE
267,267,35.54843473,45:49.4,52:28.5,0 days 00:06:39.094112,0.396743196,0.111144805,0.624971218,3.538884893,0.998161855,0.168062494,7.264397257,0.772331648,1.839556266,0.445643224,0.109580331,3.515803811,0.505448646,COMPLETE
725,725,35.55169124,00:46.1,07:57.0,0 days 00:07:10.860407,0.108208796,0.332870976,0.111842267,6.818611124,0.001870646,0.299382014,4.271884135,0.630120587,3.646243587,0.962013032,0.222324436,3.182465733,0.476634014,COMPLETE
1686,1686,35.5530186,54:21.7,00:13.7,0 days 00:05:51.964348,0.287752906,0.142716091,0.045387529,6.672012134,0.854076464,0.203792581,6.79179592,0.415075948,4.260890838,0.471793103,0.073792122,4.977783156,0.240468586,COMPLETE
1300,1300,35.55573935,14:18.8,20:11.9,0 days 00:05:53.056634,0.204692404,0.278970765,0.049308848,1.498764376,0.972348142,0.378760638,5.539103646,0.451216229,2.297329013,0.55734514,0.163465399,4.280964292,0.333967178,COMPLETE
739,739,35.55813301,21:58.9,29:23.7,0 days 00:07:24.822335,0.331489729,0.423974115,0.137466306,2.54562703,0.615321172,0.200593621,4.926529592,0.535177305,3.263385173,0.810255018,0.158673383,3.656230541,0.669757698,COMPLETE
1180,1180,35.55880173,51:53.0,57:45.5,0 days 00:05:52.561857,0.234548399,0.328556107,0.012504631,1.700541508,0.94997555,0.220516705,5.499651888,0.424341549,3.080472456,0.491438232,0.182410396,3.546827522,0.509582024,COMPLETE
227,227,35.55934627,52:47.4,59:24.9,0 days 00:06:37.482341,0.487670885,0.121853826,0.073683656,8.336930841,0.899765576,0.167369612,8.361848708,0.50817812,2.244608657,0.776186083,0.046314698,4.363002263,0.475907493,COMPLETE
177,177,35.56042783,46:05.3,52:43.0,0 days 00:06:37.626348,0.343480176,0.001212341,0.904618017,1.293095634,0.891615187,0.177965772,5.764332386,0.455877782,3.181259064,0.773783208,0.46919252,2.663636555,0.891890755,COMPLETE
1866,1866,35.5605016,33:24.7,39:19.4,0 days 00:05:54.688886,0.202171125,0.155921085,0.687917374,1.189430976,0.863155163,0.333383143,6.101690085,0.34883564,3.031913663,0.453567143,0.070387399,3.559651284,0.268259811,COMPLETE
455,455,35.56099476,53:46.0,00:24.7,0 days 00:06:38.722262,0.258841133,0.458072609,0.092684253,5.551395002,0.982030038,0.312890073,6.399866712,0.566214865,1.885747207,0.96186019,0.284751531,4.525353711,0.695956897,COMPLETE
482,482,35.5657614,29:52.7,36:33.3,0 days 00:06:40.591064,0.355938001,0.304393543,0.173637006,9.872925998,0.964299153,0.208654967,7.283808677,0.595732512,1.954236481,0.956452732,0.05474564,5.923544744,0.615864695,COMPLETE
599,599,35.56668745,04:57.0,11:32.2,0 days 00:06:35.225617,0.383236269,0.241966612,0.037851884,2.070826192,0.929158908,0.194126129,10.61235819,0.426176301,3.269845031,0.474781048,0.097453749,2.061982237,0.545522168,COMPLETE
95,95,35.56906707,04:50.9,13:14.1,0 days 00:08:23.248085,0.231386312,0.124922234,0.112131618,5.701921852,0.771139593,0.148839434,11.98288981,0.501030751,3.48711823,0.965718557,0.155858286,5.354908288,0.591311421,COMPLETE
1086,1086,35.57098928,00:53.8,07:29.2,0 days 00:06:35.467706,0.307191862,0.263174446,0.672606499,2.052579294,0.947452183,0.183090054,7.873151553,0.918528569,3.076168948,0.530019284,0.0319836,3.310574421,0.476855209,COMPLETE
1545,1545,35.57099467,04:11.2,10:04.9,0 days 00:05:53.750962,0.19287126,0.09546432,0.069590574,1.797070914,0.634516967,0.332751521,5.041187996,0.516848372,5.785586946,0.62168304,0.131746608,4.126665954,0.281361683,COMPLETE
1098,1098,35.57169301,19:02.6,26:13.1,0 days 00:07:10.471367,0.305949751,0.142216486,0.082354059,1.140879819,0.863567547,0.260214767,6.464944559,0.180613108,3.261345348,0.361542607,0.022779225,10.2861997,0.387220379,COMPLETE
1026,1026,35.57233471,47:34.8,53:55.8,0 days 00:06:20.902924,0.281881585,0.409143835,0.486176632,1.377291131,0.377180045,0.259273345,7.465203701,0.91231813,1.978010337,0.502214388,0.0970908,2.694966595,0.476930165,COMPLETE
1800,1800,35.57357831,12:23.3,19:18.4,0 days 00:06:55.103502,0.27655016,0.136603058,0.066072975,7.369266659,0.911007922,0.294290893,5.806950517,0.386191065,5.450108359,0.552270327,0.063966721,11.8326628,0.293291816,COMPLETE
201,201,35.57592173,17:38.9,24:17.1,0 days 00:06:38.295817,0.499798107,0.038015789,0.653343673,1.960227595,0.871750778,0.154116549,5.947968465,0.541665237,4.143064995,0.925906429,0.002298095,4.275009024,0.632211197,COMPLETE
767,767,35.57779463,03:18.4,10:49.2,0 days 00:07:30.817527,0.463214811,0.547934692,0.080659397,1.225854302,0.584853874,0.283155515,6.330368126,0.424627213,2.873469785,0.905642854,0.066744209,3.267618955,0.456565484,COMPLETE
1176,1176,35.57915127,46:28.3,52:22.6,0 days 00:05:54.228925,0.259371995,0.333214286,0.030103709,1.676771224,0.999096617,0.238526426,5.30350136,0.453781408,2.997755862,0.48341463,0.132826953,3.605546467,0.523844782,COMPLETE
871,871,35.58124346,21:09.4,27:37.9,0 days 00:06:28.497194,0.321403211,0.322419796,0.064847995,2.948539004,0.141023249,0.310787345,5.440586122,0.451093972,3.318644592,0.43764142,0.223354228,7.158709835,0.679507362,COMPLETE
1066,1066,35.58938896,37:37.9,43:10.1,0 days 00:05:32.203569,0.30234549,0.311660481,0.174581488,1.785301777,0.998948549,0.247091247,5.864257341,0.446184073,1.281064553,0.447145911,0.086587341,3.04961119,0.538657949,COMPLETE
1765,1765,35.59204743,27:31.2,33:27.8,0 days 00:05:56.604881,0.494853515,0.135904708,0.041907757,7.704737337,0.921454218,0.194367687,5.445336536,0.374099566,4.751345531,0.50886979,0.069532251,1.499131408,0.328702629,COMPLETE
180,180,35.59690036,50:28.7,57:04.3,0 days 00:06:35.670229,0.451449746,0.067349769,0.912471657,2.54281413,0.886862983,0.165994855,5.731618799,0.460444758,3.197342618,0.999833878,0.082035842,2.569028918,0.867155943,COMPLETE
593,593,35.59711744,57:55.3,04:34.5,0 days 00:06:39.174231,0.365645681,0.267991964,0.341486956,1.927421401,0.957947756,0.166290921,11.81473639,0.419570238,2.589518998,0.465347065,0.489289092,1.470224464,0.496153748,COMPLETE
1291,1291,35.59896205,02:36.3,08:28.0,0 days 00:05:51.727114,0.180820406,0.253597502,0.025443819,1.244481244,0.948186619,0.319505219,5.834860052,0.410506847,2.425767139,0.577370012,0.123785454,4.454318152,0.283535821,COMPLETE
294,294,35.59963883,20:40.3,27:19.8,0 days 00:06:39.550938,0.452110917,0.064684763,0.032006759,1.599763121,0.898312291,0.216733452,8.078961026,0.492501547,3.901252197,0.767769957,0.087215148,6.183712198,0.655179316,COMPLETE
1409,1409,35.60170814,22:46.3,28:41.2,0 days 00:05:54.885197,0.220116061,0.19386178,0.081938692,1.580351981,0.953465315,0.408044262,5.656939616,0.531483611,2.882538982,0.562249304,0.128921818,4.030525301,0.227208002,COMPLETE
712,712,35.60526055,34:00.4,40:35.8,0 days 00:06:35.424623,0.291050557,0.317287361,0.128173813,1.003753638,0.557351858,0.205933198,7.904108739,0.167290443,3.087522175,0.785299779,0.105049922,1.046381792,0.575579924,COMPLETE
908,908,35.60646225,35:33.1,42:19.8,0 days 00:06:46.685971,0.318529078,0.438053965,0.083965995,2.643466025,0.05215665,0.196797573,6.585837699,0.881105586,3.914416997,0.377487182,0.173872213,2.212317803,0.68888128,COMPLETE
332,332,35.61074366,12:04.4,18:37.4,0 days 00:06:33.023393,0.295815135,0.091777653,0.034907571,7.535172121,0.342788338,0.198873393,7.071367628,0.391040039,3.092800827,0.400725796,0.118074825,3.806977774,0.554443998,COMPLETE
339,339,35.61584252,20:39.1,27:22.4,0 days 00:06:43.368811,0.444320273,0.388638245,0.015142045,1.878259087,0.833246835,0.322921189,6.172873711,0.597082902,3.802097861,0.586724483,0.164922293,2.615690433,0.59319137,COMPLETE
1923,1923,35.61952322,56:37.3,03:31.9,0 days 00:06:54.533276,0.222127081,0.026004267,0.051094762,1.71976282,0.826273367,0.299796981,5.821533194,0.430172981,3.743687354,0.511182588,0.185536629,4.733096416,0.254148395,COMPLETE
1425,1425,35.62026195,42:09.7,48:09.7,0 days 00:05:59.957842,0.218357911,0.272510305,0.642394327,1.847549409,0.918781811,0.289036508,5.112690655,0.480045871,3.069560181,0.492644271,0.159112554,3.549743804,0.348447041,COMPLETE
954,954,35.62072623,39:49.4,45:22.6,0 days 00:05:33.187857,0.209424092,0.117370184,0.091491998,5.814023979,0.775675894,0.202155743,5.420321583,0.672564185,3.131672356,0.936884255,0.235547568,2.727734346,0.585470569,COMPLETE
55,55,35.62115025,10:05.3,16:18.5,0 days 00:06:13.199222,0.028617127,0.058972386,0.090124504,10.05054083,0.566085248,0.27846919,9.549201506,0.645774961,1.844596736,0.432690235,0.245835699,7.16215214,0.563175026,COMPLETE
130,130,35.62447751,45:15.1,51:55.0,0 days 00:06:39.942236,0.484593052,0.052183525,0.160869762,1.261825293,0.942642849,0.25582046,7.555084571,0.411510309,3.744681591,0.478203591,0.001933439,3.818197969,0.604850155,COMPLETE
146,146,35.62606293,05:50.3,11:34.0,0 days 00:05:43.764568,0.445553345,0.01845615,0.618450978,1.634512141,0.968029568,0.22107558,3.765634782,0.49971671,3.671454547,0.868745193,0.103532729,3.208407036,0.471380383,COMPLETE
1438,1438,35.62795223,58:06.0,04:01.6,0 days 00:05:55.631461,0.243019266,0.18131683,0.095220781,1.018325585,0.94897638,0.254577306,5.712551346,0.152984886,2.691237885,0.522375966,0.149185459,3.270968877,0.288030233,COMPLETE
405,405,35.62824986,47:29.5,53:59.7,0 days 00:06:30.194163,0.458636552,0.23976879,0.020717616,1.951022556,0.917151878,0.274066035,2.953201767,0.678465752,2.316650391,0.932853947,0.117540404,6.182330909,0.417716507,COMPLETE
